NOM_USUEL;AAAAMM;RR;RR_ME;UMM;INST;TM
TOULOUSE-BLAGNAC;195203;39.7;;;7740.0;11.2
TOULOUSE-BLAGNAC;195204;31.1;;;10116.0;12.5
TOULOUSE-BLAGNAC;195205;37.9;;;16614.0;16.4
TOULOUSE-BLAGNAC;195206;27.7;;;15918.0;21.0
TOULOUSE-BLAGNAC;195207;25.9;;;13992.0;22.2
TOULOUSE-BLAGNAC;195208;22.6;;;12498.0;22.1
TOULOUSE-BLAGNAC;195209;24.5;;;9948.0;16.1
TOULOUSE-BLAGNAC;195210;66.5;;84.0;6432.0;14.1
TOULOUSE-BLAGNAC;195211;56.4;;;4530.0;8.2
TOULOUSE-BLAGNAC;195212;103.6;;;3060.0;5.9
TOULOUSE-BLAGNAC;195301;25.8;;;4098.0;0.9
TOULOUSE-BLAGNAC;195302;38.1;;;7602.0;3.9
TOULOUSE-BLAGNAC;195303;4.3;;;14508.0;9.1
TOULOUSE-BLAGNAC;195304;40.7;;;10476.0;11.9
TOULOUSE-BLAGNAC;195305;31.2;;;13146.0;16.6
TOULOUSE-BLAGNAC;195306;60.2;;77.0;8244.0;16.7
TOULOUSE-BLAGNAC;195307;37.8;;72.0;11880.0;19.9
TOULOUSE-BLAGNAC;195308;17.0;;;16566.0;21.8
TOULOUSE-BLAGNAC;195309;38.8;;;11730.0;18.6
TOULOUSE-BLAGNAC;195310;62.1;;;7992.0;13.7
TOULOUSE-BLAGNAC;195311;33.2;;;7020.0;9.0
TOULOUSE-BLAGNAC;195312;11.0;;;4368.0;10.0
TOULOUSE-BLAGNAC;195401;36.6;;;3156.0;3.0
TOULOUSE-BLAGNAC;195402;72.5;;;4260.0;3.7
TOULOUSE-BLAGNAC;195403;80.3;;;8694.0;9.0
TOULOUSE-BLAGNAC;195404;46.9;;74.0;11046.0;9.6
TOULOUSE-BLAGNAC;195405;95.9;;75.0;11382.0;13.4
TOULOUSE-BLAGNAC;195406;44.3;;76.0;11346.0;17.6
TOULOUSE-BLAGNAC;195407;19.6;;71.0;13692.0;18.3
TOULOUSE-BLAGNAC;195408;56.6;;72.0;16308.0;19.3
TOULOUSE-BLAGNAC;195409;63.9;;80.0;11520.0;17.3
TOULOUSE-BLAGNAC;195410;31.3;;83.0;11544.0;13.8
TOULOUSE-BLAGNAC;195411;47.8;;;7812.0;9.9
TOULOUSE-BLAGNAC;195412;55.6;;90.0;1656.0;6.8
TOULOUSE-BLAGNAC;195501;149.4;;89.0;3180.0;8.9
TOULOUSE-BLAGNAC;195502;57.9;;;6726.0;6.4
TOULOUSE-BLAGNAC;195503;6.6;;;13626.0;7.1
TOULOUSE-BLAGNAC;195504;1.4;;62.0;17904.0;12.2
TOULOUSE-BLAGNAC;195505;33.5;;;16830.0;15.5
TOULOUSE-BLAGNAC;195506;68.7;;72.0;14496.0;18.9
TOULOUSE-BLAGNAC;195507;120.4;;;17118.0;21.9
TOULOUSE-BLAGNAC;195508;15.5;;;19026.0;21.9
TOULOUSE-BLAGNAC;195509;82.4;;;13512.0;17.8
TOULOUSE-BLAGNAC;195510;20.7;;83.0;10956.0;12.0
TOULOUSE-BLAGNAC;195511;55.3;;;7632.0;7.4
TOULOUSE-BLAGNAC;195512;67.9;;92.0;4092.0;8.0
TOULOUSE-BLAGNAC;195601;46.5;;91.0;4308.0;5.9
TOULOUSE-BLAGNAC;195602;11.4;;;7410.0;-3.4
TOULOUSE-BLAGNAC;195603;24.3;;;12558.0;9.5
TOULOUSE-BLAGNAC;195604;71.2;;72.0;11526.0;10.4
TOULOUSE-BLAGNAC;195605;95.8;;74.0;15318.0;15.4
TOULOUSE-BLAGNAC;195606;27.0;;75.0;13380.0;16.3
TOULOUSE-BLAGNAC;195607;45.5;;;15612.0;19.7
TOULOUSE-BLAGNAC;195608;75.6;;74.0;13800.0;19.3
TOULOUSE-BLAGNAC;195609;73.3;;;14508.0;19.1
TOULOUSE-BLAGNAC;195610;40.0;;;10248.0;12.6
TOULOUSE-BLAGNAC;195611;44.5;;88.0;4746.0;5.9
TOULOUSE-BLAGNAC;195612;38.4;;;3708.0;6.1
TOULOUSE-BLAGNAC;195701;16.7;;;6792.0;3.7
TOULOUSE-BLAGNAC;195702;58.8;;;8640.0;8.9
TOULOUSE-BLAGNAC;195703;41.7;;;12936.0;11.7
TOULOUSE-BLAGNAC;195704;94.1;;;11196.0;10.7
TOULOUSE-BLAGNAC;195705;99.1;;;11502.0;13.4
TOULOUSE-BLAGNAC;195706;228.2;;76.0;13128.0;17.7
TOULOUSE-BLAGNAC;195707;28.1;;;14028.0;20.3
TOULOUSE-BLAGNAC;195708;67.9;;75.0;14376.0;19.6
TOULOUSE-BLAGNAC;195709;45.4;;80.0;12402.0;17.2
TOULOUSE-BLAGNAC;195710;8.2;;;12948.0;13.1
TOULOUSE-BLAGNAC;195711;74.9;;;2970.0;6.9
TOULOUSE-BLAGNAC;195712;13.7;;92.0;3474.0;4.5
TOULOUSE-BLAGNAC;195801;65.6;;;4026.0;5.3
TOULOUSE-BLAGNAC;195802;12.7;;82.0;7398.0;7.9
TOULOUSE-BLAGNAC;195803;116.5;;82.0;8322.0;8.5
TOULOUSE-BLAGNAC;195804;42.9;;75.0;10158.0;9.9
TOULOUSE-BLAGNAC;195805;48.3;;74.0;15228.0;15.7
TOULOUSE-BLAGNAC;195806;46.0;;70.0;14412.0;17.8
TOULOUSE-BLAGNAC;195807;70.8;;76.0;14736.0;20.0
TOULOUSE-BLAGNAC;195808;47.6;;73.0;14706.0;20.7
TOULOUSE-BLAGNAC;195809;83.0;;;15414.0;21.1
TOULOUSE-BLAGNAC;195810;15.8;;;10152.0;12.8
TOULOUSE-BLAGNAC;195811;68.5;;;2796.0;8.1
TOULOUSE-BLAGNAC;195812;83.4;;;3222.0;7.0
TOULOUSE-BLAGNAC;195901;43.5;;86.0;6720.0;4.9
TOULOUSE-BLAGNAC;195902;42.0;;;8886.0;6.6
TOULOUSE-BLAGNAC;195903;91.4;;;9864.0;10.6
TOULOUSE-BLAGNAC;195904;74.8;;77.0;11682.0;11.7
TOULOUSE-BLAGNAC;195905;65.8;;74.0;14406.0;15.1
TOULOUSE-BLAGNAC;195906;81.8;;;15108.0;18.6
TOULOUSE-BLAGNAC;195907;21.3;;70.0;18834.0;21.9
TOULOUSE-BLAGNAC;195908;85.0;;72.0;16602.0;20.2
TOULOUSE-BLAGNAC;195909;79.4;;;9624.0;18.9
TOULOUSE-BLAGNAC;195910;61.4;;83.0;10560.0;13.9
TOULOUSE-BLAGNAC;195911;63.5;;86.0;5784.0;8.3
TOULOUSE-BLAGNAC;195912;141.9;;;3582.0;7.1
TOULOUSE-BLAGNAC;196001;35.1;;;6390.0;4.7
TOULOUSE-BLAGNAC;196002;33.2;;82.0;7698.0;6.8
TOULOUSE-BLAGNAC;196003;73.9;;;10656.0;10.4
TOULOUSE-BLAGNAC;196004;12.2;;76.0;12144.0;10.7
TOULOUSE-BLAGNAC;196005;34.9;;70.0;16956.0;16.5
TOULOUSE-BLAGNAC;196006;27.7;;;17016.0;20.0
TOULOUSE-BLAGNAC;196007;81.6;;;12180.0;19.4
TOULOUSE-BLAGNAC;196008;47.1;;76.0;15810.0;19.6
TOULOUSE-BLAGNAC;196009;75.9;;81.0;11460.0;16.4
TOULOUSE-BLAGNAC;196010;70.7;;;8190.0;12.4
TOULOUSE-BLAGNAC;196011;59.0;;86.0;5388.0;9.5
TOULOUSE-BLAGNAC;196012;112.1;;90.0;3144.0;3.9
TOULOUSE-BLAGNAC;196101;65.8;;88.0;3060.0;4.9
TOULOUSE-BLAGNAC;196102;48.8;;84.0;8190.0;9.6
TOULOUSE-BLAGNAC;196103;0.1;;72.0;16896.0;9.5
TOULOUSE-BLAGNAC;196104;100.4;;;12366.0;13.7
TOULOUSE-BLAGNAC;196105;46.2;;77.0;16254.0;15.0
TOULOUSE-BLAGNAC;196106;65.4;;77.0;13548.0;19.0
TOULOUSE-BLAGNAC;196107;34.6;;70.0;16080.0;20.6
TOULOUSE-BLAGNAC;196108;49.7;;73.0;13596.0;19.5
TOULOUSE-BLAGNAC;196109;47.9;;74.0;13548.0;21.2
TOULOUSE-BLAGNAC;196110;45.1;;82.0;10308.0;14.7
TOULOUSE-BLAGNAC;196111;74.6;;87.0;4800.0;8.4
TOULOUSE-BLAGNAC;196112;57.2;;;5382.0;7.0
TOULOUSE-BLAGNAC;196201;57.1;;;5268.0;6.5
TOULOUSE-BLAGNAC;196202;54.0;;;5412.0;5.2
TOULOUSE-BLAGNAC;196203;52.5;;;9288.0;6.6
TOULOUSE-BLAGNAC;196204;60.9;;76.0;13200.0;10.6
TOULOUSE-BLAGNAC;196205;79.6;;;11700.0;13.9
TOULOUSE-BLAGNAC;196206;30.1;;70.0;18774.0;17.6
TOULOUSE-BLAGNAC;196207;18.5;;66.0;17346.0;20.6
TOULOUSE-BLAGNAC;196208;11.8;;;16770.0;21.3
TOULOUSE-BLAGNAC;196209;54.9;;69.0;15270.0;19.1
TOULOUSE-BLAGNAC;196210;25.0;;84.0;10464.0;15.1
TOULOUSE-BLAGNAC;196211;111.9;;89.0;4158.0;6.8
TOULOUSE-BLAGNAC;196212;46.4;;90.0;3282.0;3.6
TOULOUSE-BLAGNAC;196301;24.3;;85.0;7134.0;2.5
TOULOUSE-BLAGNAC;196302;61.1;;;8118.0;2.7
TOULOUSE-BLAGNAC;196303;53.1;;80.0;10098.0;9.3
TOULOUSE-BLAGNAC;196304;58.0;;;10416.0;11.4
TOULOUSE-BLAGNAC;196305;33.0;;76.0;13956.0;13.7
TOULOUSE-BLAGNAC;196306;89.1;;;14694.0;18.1
TOULOUSE-BLAGNAC;196307;46.3;;76.0;13914.0;21.1
TOULOUSE-BLAGNAC;196308;82.1;;80.0;11400.0;18.3
TOULOUSE-BLAGNAC;196309;81.1;;;9444.0;16.9
TOULOUSE-BLAGNAC;196310;17.4;;;10086.0;13.4
TOULOUSE-BLAGNAC;196311;44.4;;86.0;6318.0;10.8
TOULOUSE-BLAGNAC;196312;53.6;;90.0;4914.0;3.8
TOULOUSE-BLAGNAC;196401;4.7;;;4770.0;3.1
TOULOUSE-BLAGNAC;196402;53.8;;83.0;5538.0;7.1
TOULOUSE-BLAGNAC;196403;74.2;;78.0;8748.0;8.2
TOULOUSE-BLAGNAC;196404;58.9;;78.0;10272.0;11.6
TOULOUSE-BLAGNAC;196405;36.4;;73.0;15894.0;16.7
TOULOUSE-BLAGNAC;196406;67.4;;;15420.0;19.1
TOULOUSE-BLAGNAC;196407;8.2;;64.0;18252.0;22.6
TOULOUSE-BLAGNAC;196408;33.6;;66.0;16380.0;21.3
TOULOUSE-BLAGNAC;196409;69.5;;;13140.0;20.0
TOULOUSE-BLAGNAC;196410;84.5;;88.0;7968.0;11.6
TOULOUSE-BLAGNAC;196411;35.6;;;4194.0;7.9
TOULOUSE-BLAGNAC;196412;34.0;;;4980.0;4.8
TOULOUSE-BLAGNAC;196501;65.2;;;4446.0;4.9
TOULOUSE-BLAGNAC;196502;24.3;;79.0;6972.0;3.1
TOULOUSE-BLAGNAC;196503;76.2;;77.0;12144.0;9.4
TOULOUSE-BLAGNAC;196504;47.0;;82.0;7314.0;10.7
TOULOUSE-BLAGNAC;196505;62.1;;76.0;13692.0;14.9
TOULOUSE-BLAGNAC;196506;37.3;;74.0;14946.0;18.6
TOULOUSE-BLAGNAC;196507;43.1;;70.0;16404.0;19.8
TOULOUSE-BLAGNAC;196508;14.5;;;15012.0;19.8
TOULOUSE-BLAGNAC;196509;82.8;;81.0;10740.0;15.9
TOULOUSE-BLAGNAC;196510;49.9;;84.0;10560.0;16.1
TOULOUSE-BLAGNAC;196511;70.8;;;5664.0;9.1
TOULOUSE-BLAGNAC;196512;143.9;;;4068.0;7.9
TOULOUSE-BLAGNAC;196601;94.1;;;5556.0;6.0
TOULOUSE-BLAGNAC;196602;65.0;;82.0;6060.0;10.1
TOULOUSE-BLAGNAC;196603;18.9;;76.0;11946.0;7.6
TOULOUSE-BLAGNAC;196604;93.1;;77.0;11952.0;12.7
TOULOUSE-BLAGNAC;196605;97.5;;75.0;15024.0;14.8
TOULOUSE-BLAGNAC;196606;64.7;;74.0;16158.0;18.7
TOULOUSE-BLAGNAC;196607;19.5;;72.0;14694.0;19.1
TOULOUSE-BLAGNAC;196608;19.6;;;14040.0;19.6
TOULOUSE-BLAGNAC;196609;50.8;;;14730.0;19.4
TOULOUSE-BLAGNAC;196610;126.3;;;6162.0;14.2
TOULOUSE-BLAGNAC;196611;50.5;;;4506.0;7.0
TOULOUSE-BLAGNAC;196612;103.3;;89.0;2136.0;7.5
TOULOUSE-BLAGNAC;196701;43.1;;;4824.0;4.2
TOULOUSE-BLAGNAC;196702;17.3;;84.0;6642.0;7.0
TOULOUSE-BLAGNAC;196703;36.2;;;9756.0;9.7
TOULOUSE-BLAGNAC;196704;13.9;;72.0;13284.0;11.1
TOULOUSE-BLAGNAC;196705;52.2;;71.0;14610.0;14.8
TOULOUSE-BLAGNAC;196706;57.0;;64.0;16500.0;17.4
TOULOUSE-BLAGNAC;196707;18.4;;;18600.0;22.9
TOULOUSE-BLAGNAC;196708;14.3;;;15432.0;21.3
TOULOUSE-BLAGNAC;196709;31.3;;;10734.0;18.6
TOULOUSE-BLAGNAC;196710;16.7;;76.0;11274.0;16.7
TOULOUSE-BLAGNAC;196711;38.5;;;5190.0;10.4
TOULOUSE-BLAGNAC;196712;38.9;;;1620.0;3.1
TOULOUSE-BLAGNAC;196801;44.8;;;4182.0;5.5
TOULOUSE-BLAGNAC;196802;70.7;;84.0;5574.0;6.9
TOULOUSE-BLAGNAC;196803;29.4;;74.0;7746.0;8.2
TOULOUSE-BLAGNAC;196804;57.9;;;11424.0;12.2
TOULOUSE-BLAGNAC;196805;93.9;;77.0;11604.0;13.6
TOULOUSE-BLAGNAC;196806;90.4;;;14724.0;17.6
TOULOUSE-BLAGNAC;196807;55.3;;68.0;17490.0;20.6
TOULOUSE-BLAGNAC;196808;67.7;;75.0;12396.0;19.6
TOULOUSE-BLAGNAC;196809;33.2;;;10866.0;17.5
TOULOUSE-BLAGNAC;196810;38.4;;82.0;11130.0;16.0
TOULOUSE-BLAGNAC;196811;100.1;;;4764.0;9.7
TOULOUSE-BLAGNAC;196812;66.8;;;3918.0;6.3
TOULOUSE-BLAGNAC;196901;51.1;;86.0;5406.0;6.6
TOULOUSE-BLAGNAC;196902;32.2;;78.0;8136.0;4.4
TOULOUSE-BLAGNAC;196903;98.2;;;6984.0;9.1
TOULOUSE-BLAGNAC;196904;91.7;;;8058.0;11.5
TOULOUSE-BLAGNAC;196905;72.2;;76.0;13416.0;15.0
TOULOUSE-BLAGNAC;196906;55.7;;73.0;13152.0;16.5
TOULOUSE-BLAGNAC;196907;38.7;;69.0;18780.0;21.5
TOULOUSE-BLAGNAC;196908;40.4;;73.0;13392.0;20.5
TOULOUSE-BLAGNAC;196909;101.7;;;8904.0;16.9
TOULOUSE-BLAGNAC;196910;9.7;;;10974.0;14.7
TOULOUSE-BLAGNAC;196911;36.6;;;7584.0;8.3
TOULOUSE-BLAGNAC;196912;89.2;;89.0;1932.0;3.4
TOULOUSE-BLAGNAC;197001;42.7;;88.0;3648.0;6.6
TOULOUSE-BLAGNAC;197002;60.0;;;4674.0;7.2
TOULOUSE-BLAGNAC;197003;56.5;;;9558.0;6.4
TOULOUSE-BLAGNAC;197004;61.0;;76.0;10812.0;10.1
TOULOUSE-BLAGNAC;197005;61.2;;;13464.0;14.3
TOULOUSE-BLAGNAC;197006;64.0;;75.0;14526.0;19.6
TOULOUSE-BLAGNAC;197007;7.9;;65.0;17670.0;20.9
TOULOUSE-BLAGNAC;197008;27.0;;72.0;13308.0;21.3
TOULOUSE-BLAGNAC;197009;2.6;;69.0;14508.0;19.6
TOULOUSE-BLAGNAC;197010;118.0;;;10722.0;12.8
TOULOUSE-BLAGNAC;197011;51.3;;84.0;8448.0;10.9
TOULOUSE-BLAGNAC;197012;15.8;;88.0;4554.0;3.4
TOULOUSE-BLAGNAC;197101;98.9;;84.0;6738.0;5.9
TOULOUSE-BLAGNAC;197102;70.0;;83.0;7254.0;5.2
TOULOUSE-BLAGNAC;197103;84.0;;75.0;10668.0;5.2
TOULOUSE-BLAGNAC;197104;63.5;;;10500.0;12.9
TOULOUSE-BLAGNAC;197105;114.0;;78.0;8580.0;15.3
TOULOUSE-BLAGNAC;197106;85.0;;77.0;12438.0;16.9
TOULOUSE-BLAGNAC;197107;74.1;;71.0;16290.0;22.1
TOULOUSE-BLAGNAC;197108;28.5;;75.0;14076.0;21.4
TOULOUSE-BLAGNAC;197109;52.5;;74.0;13974.0;18.0
TOULOUSE-BLAGNAC;197110;15.1;;;11556.0;14.9
TOULOUSE-BLAGNAC;197111;60.2;;;5622.0;5.9
TOULOUSE-BLAGNAC;197112;54.6;;89.0;4626.0;6.2
TOULOUSE-BLAGNAC;197201;76.9;;;5406.0;5.8
TOULOUSE-BLAGNAC;197202;79.0;;82.0;5658.0;8.0
TOULOUSE-BLAGNAC;197203;68.3;;77.0;11028.0;10.0
TOULOUSE-BLAGNAC;197204;90.6;;;7020.0;10.5
TOULOUSE-BLAGNAC;197205;71.9;;80.0;11574.0;13.7
TOULOUSE-BLAGNAC;197206;64.9;;;12288.0;16.4
TOULOUSE-BLAGNAC;197207;15.4;;69.0;17658.0;20.9
TOULOUSE-BLAGNAC;197208;63.9;;;13176.0;19.5
TOULOUSE-BLAGNAC;197209;55.9;;78.0;10560.0;15.7
TOULOUSE-BLAGNAC;197210;27.1;;81.0;10170.0;13.9
TOULOUSE-BLAGNAC;197211;34.0;;;5202.0;10.2
TOULOUSE-BLAGNAC;197212;22.9;;89.0;6888.0;6.7
TOULOUSE-BLAGNAC;197301;55.5;;;2862.0;4.3
TOULOUSE-BLAGNAC;197302;77.7;;;5706.0;4.5
TOULOUSE-BLAGNAC;197303;22.2;;;13620.0;7.3
TOULOUSE-BLAGNAC;197304;19.5;;67.0;12036.0;9.9
TOULOUSE-BLAGNAC;197305;28.8;;70.0;14784.0;16.8
TOULOUSE-BLAGNAC;197306;64.5;;;15606.0;19.1
TOULOUSE-BLAGNAC;197307;56.2;;71.0;14922.0;21.0
TOULOUSE-BLAGNAC;197308;34.4;;;13266.0;23.5
TOULOUSE-BLAGNAC;197309;67.5;;74.0;12660.0;19.3
TOULOUSE-BLAGNAC;197310;27.6;;78.0;11568.0;12.2
TOULOUSE-BLAGNAC;197311;22.2;;78.0;8574.0;9.0
TOULOUSE-BLAGNAC;197312;77.7;;;4626.0;5.3
TOULOUSE-BLAGNAC;197401;34.2;;;6186.0;7.5
TOULOUSE-BLAGNAC;197402;78.2;;82.0;4968.0;7.0
TOULOUSE-BLAGNAC;197403;61.0;;;8376.0;9.5
TOULOUSE-BLAGNAC;197404;91.6;;;11262.0;10.9
TOULOUSE-BLAGNAC;197405;80.3;;;14304.0;14.9
TOULOUSE-BLAGNAC;197406;63.2;;70.0;16902.0;18.6
TOULOUSE-BLAGNAC;197407;75.7;;;15696.0;20.4
TOULOUSE-BLAGNAC;197408;84.5;;71.0;15486.0;20.3
TOULOUSE-BLAGNAC;197409;122.3;;77.0;9270.0;16.5
TOULOUSE-BLAGNAC;197410;114.6;;79.0;5052.0;9.5
TOULOUSE-BLAGNAC;197411;58.1;;;5136.0;9.3
TOULOUSE-BLAGNAC;197412;18.4;;;4614.0;7.7
TOULOUSE-BLAGNAC;197501;59.8;;85.0;6138.0;7.8
TOULOUSE-BLAGNAC;197502;8.6;;71.0;10830.0;8.6
TOULOUSE-BLAGNAC;197503;83.9;;;6600.0;7.2
TOULOUSE-BLAGNAC;197504;33.7;;;10302.0;11.2
TOULOUSE-BLAGNAC;197505;75.5;;;11148.0;14.2
TOULOUSE-BLAGNAC;197506;15.6;;;12150.0;18.0
TOULOUSE-BLAGNAC;197507;22.8;;62.0;20556.0;22.0
TOULOUSE-BLAGNAC;197508;66.9;;68.0;14328.0;22.3
TOULOUSE-BLAGNAC;197509;54.1;;;10584.0;17.7
TOULOUSE-BLAGNAC;197510;18.7;;;11514.0;13.3
TOULOUSE-BLAGNAC;197511;88.7;;89.0;5034.0;7.9
TOULOUSE-BLAGNAC;197512;18.6;;91.0;2520.0;4.4
TOULOUSE-BLAGNAC;197601;18.8;;;6396.0;4.5
TOULOUSE-BLAGNAC;197602;26.5;;80.0;8166.0;7.6
TOULOUSE-BLAGNAC;197603;40.0;;;11916.0;8.9
TOULOUSE-BLAGNAC;197604;63.4;;;11406.0;10.9
TOULOUSE-BLAGNAC;197605;33.6;;74.0;15132.0;15.1
TOULOUSE-BLAGNAC;197606;6.8;;;20868.0;22.0
TOULOUSE-BLAGNAC;197607;40.3;;62.0;17760.0;22.4
TOULOUSE-BLAGNAC;197608;83.7;;66.0;14544.0;21.2
TOULOUSE-BLAGNAC;197609;94.1;;72.0;13002.0;17.2
TOULOUSE-BLAGNAC;197610;93.0;;;8124.0;13.6
TOULOUSE-BLAGNAC;197611;71.7;;85.0;5214.0;7.3
TOULOUSE-BLAGNAC;197612;52.6;;;4128.0;6.2
TOULOUSE-BLAGNAC;197701;47.6;;87.0;5196.0;5.7
TOULOUSE-BLAGNAC;197702;47.9;;83.0;7104.0;9.8
TOULOUSE-BLAGNAC;197703;37.0;;81.0;10296.0;10.4
TOULOUSE-BLAGNAC;197704;48.9;;71.0;9432.0;11.2
TOULOUSE-BLAGNAC;197705;180.0;;81.0;9072.0;13.7
TOULOUSE-BLAGNAC;197706;132.7;;71.0;11916.0;17.1
TOULOUSE-BLAGNAC;197707;184.7;;72.0;12342.0;19.5
TOULOUSE-BLAGNAC;197708;49.7;;75.0;14370.0;18.9
TOULOUSE-BLAGNAC;197709;1.6;;71.0;15666.0;17.3
TOULOUSE-BLAGNAC;197710;43.1;;;8940.0;16.5
TOULOUSE-BLAGNAC;197711;38.2;;83.0;6390.0;8.2
TOULOUSE-BLAGNAC;197712;21.9;;;6252.0;7.7
TOULOUSE-BLAGNAC;197801;91.8;;;4620.0;5.0
TOULOUSE-BLAGNAC;197802;75.5;;83.0;3636.0;7.9
TOULOUSE-BLAGNAC;197803;110.4;;;8460.0;9.6
TOULOUSE-BLAGNAC;197804;81.6;;76.0;10542.0;10.1
TOULOUSE-BLAGNAC;197805;96.9;;;8796.0;14.0
TOULOUSE-BLAGNAC;197806;116.7;;73.0;12612.0;17.3
TOULOUSE-BLAGNAC;197807;28.8;;70.0;15528.0;19.8
TOULOUSE-BLAGNAC;197808;13.6;;;16962.0;20.2
TOULOUSE-BLAGNAC;197809;43.9;;72.0;15162.0;18.2
TOULOUSE-BLAGNAC;197810;10.0;;;10434.0;13.4
TOULOUSE-BLAGNAC;197811;3.7;;;6606.0;8.0
TOULOUSE-BLAGNAC;197812;69.3;;;5064.0;7.6
TOULOUSE-BLAGNAC;197901;74.4;;;5340.0;5.2
TOULOUSE-BLAGNAC;197902;76.5;;80.0;5004.0;6.7
TOULOUSE-BLAGNAC;197903;91.9;;;7692.0;9.7
TOULOUSE-BLAGNAC;197904;82.7;;75.0;8172.0;10.4
TOULOUSE-BLAGNAC;197905;99.2;;76.0;13050.0;14.2
TOULOUSE-BLAGNAC;197906;32.0;;78.0;12408.0;18.1
TOULOUSE-BLAGNAC;197907;6.2;;67.0;17712.0;20.9
TOULOUSE-BLAGNAC;197908;31.5;;73.0;12684.0;19.7
TOULOUSE-BLAGNAC;197909;16.4;;;11196.0;18.0
TOULOUSE-BLAGNAC;197910;101.8;;83.0;7848.0;14.7
TOULOUSE-BLAGNAC;197911;37.9;;86.0;6522.0;7.3
TOULOUSE-BLAGNAC;197912;68.8;;88.0;5928.0;6.8
TOULOUSE-BLAGNAC;198001;77.7;;;5136.0;4.1
TOULOUSE-BLAGNAC;198002;39.8;;;5898.0;8.6
TOULOUSE-BLAGNAC;198003;65.8;;82.0;7350.0;8.1
TOULOUSE-BLAGNAC;198004;13.5;;70.0;11532.0;10.1
TOULOUSE-BLAGNAC;198005;90.5;;80.0;10080.0;13.8
TOULOUSE-BLAGNAC;198006;52.5;;73.0;10566.0;16.8
TOULOUSE-BLAGNAC;198007;45.4;;67.0;16602.0;19.0
TOULOUSE-BLAGNAC;198008;106.6;;;15384.0;21.3
TOULOUSE-BLAGNAC;198009;35.8;;79.0;14484.0;19.0
TOULOUSE-BLAGNAC;198010;67.6;;;9024.0;12.7
TOULOUSE-BLAGNAC;198011;56.7;;84.0;6924.0;7.8
TOULOUSE-BLAGNAC;198012;51.4;;;6228.0;4.0
TOULOUSE-BLAGNAC;198101;74.9;;85.0;5460.0;5.1
TOULOUSE-BLAGNAC;198102;28.2;;79.0;7152.0;5.0
TOULOUSE-BLAGNAC;198103;53.1;;;9264.0;11.9
TOULOUSE-BLAGNAC;198104;43.7;;;10716.0;12.6
TOULOUSE-BLAGNAC;198105;98.7;;;10218.0;14.1
TOULOUSE-BLAGNAC;198106;46.4;;68.0;17010.0;18.7
TOULOUSE-BLAGNAC;198107;66.9;;;13524.0;19.6
TOULOUSE-BLAGNAC;198108;13.5;;;15732.0;21.5
TOULOUSE-BLAGNAC;198109;29.3;;79.0;10542.0;18.7
TOULOUSE-BLAGNAC;198110;70.1;;;8022.0;14.7
TOULOUSE-BLAGNAC;198111;19.2;;87.0;8418.0;8.6
TOULOUSE-BLAGNAC;198112;167.6;;;3186.0;7.7
TOULOUSE-BLAGNAC;198201;35.0;;;4962.0;9.1
TOULOUSE-BLAGNAC;198202;70.5;;83.0;5754.0;8.5
TOULOUSE-BLAGNAC;198203;62.1;;;9846.0;8.5
TOULOUSE-BLAGNAC;198204;9.8;;;15552.0;11.7
TOULOUSE-BLAGNAC;198205;29.6;;;13266.0;15.5
TOULOUSE-BLAGNAC;198206;38.3;;;13620.0;20.7
TOULOUSE-BLAGNAC;198207;50.9;;;14130.0;23.3
TOULOUSE-BLAGNAC;198208;67.2;;;10890.0;20.0
TOULOUSE-BLAGNAC;198209;46.2;;;13152.0;20.2
TOULOUSE-BLAGNAC;198210;135.2;;;7242.0;13.6
TOULOUSE-BLAGNAC;198211;42.0;;;6126.0;10.8
TOULOUSE-BLAGNAC;198212;103.6;;;2586.0;6.8
TOULOUSE-BLAGNAC;198301;13.1;;;6516.0;6.0
TOULOUSE-BLAGNAC;198302;63.1;;;4398.0;4.8
TOULOUSE-BLAGNAC;198303;34.5;;;8796.0;9.0
TOULOUSE-BLAGNAC;198304;59.2;;74.0;11400.0;11.6
TOULOUSE-BLAGNAC;198305;75.5;;;11034.0;14.1
TOULOUSE-BLAGNAC;198306;41.7;;69.0;13182.0;19.4
TOULOUSE-BLAGNAC;198307;29.6;;70.0;16866.0;24.5
TOULOUSE-BLAGNAC;198308;151.9;;;12888.0;21.8
TOULOUSE-BLAGNAC;198309;15.9;;72.0;13776.0;19.2
TOULOUSE-BLAGNAC;198310;32.8;;77.0;11370.0;14.1
TOULOUSE-BLAGNAC;198311;28.1;;;5496.0;11.9
TOULOUSE-BLAGNAC;198312;53.1;;;7548.0;5.3
TOULOUSE-BLAGNAC;198401;102.6;;86.0;4710.0;6.5
TOULOUSE-BLAGNAC;198402;41.7;;;7056.0;5.3
TOULOUSE-BLAGNAC;198403;46.2;;72.0;9840.0;7.5
TOULOUSE-BLAGNAC;198404;27.4;;65.0;15420.0;12.0
TOULOUSE-BLAGNAC;198405;123.2;;;10320.0;12.3
TOULOUSE-BLAGNAC;198406;56.1;;;13548.0;18.1
TOULOUSE-BLAGNAC;198407;10.8;;65.0;19356.0;21.8
TOULOUSE-BLAGNAC;198408;45.1;;;13650.0;20.2
TOULOUSE-BLAGNAC;198409;77.6;;75.0;12606.0;16.7
TOULOUSE-BLAGNAC;198410;39.5;;84.0;10782.0;13.6
